"campaignid","sample","family","genus","species","maxn"
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Cirrhitidae","Cyprinocirrhites","polyactis",3
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Haemulidae","Diagramma","pictum",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Labridae","Suezichthys","cyanolaemus",2
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Lethrinidae","Gymnocranius","griseus",2
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Lethrinidae","Lethrinus","ravus",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Lutjanidae","Symphorus","nematophorus",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Mullidae","Parupeneus","cyclostomus",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Nemipteridae","Pentapodus","nagasakiensis",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Pinguipedidae","Parapercis","clathrata",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Scombridae","Scomberomorus","commerson",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Balistidae","Abalistes","stellatus",3
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Carangidae","Carangoides","caeruleopinnatus",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Carangidae","Seriolina","nigrofasciata",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Carcharhinidae","Prionace","glauca",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Lethrinidae","Lethrinus","punctulatus",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Muraenidae","Gymnothorax","undulatus",2
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Nemipteridae","Nemipterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Nemipteridae","Pentapodus","nagasakiensis",5
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Pinguipedidae","Parapercis","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",31.02,"Triakidae","Mustelus","ravidus",1
"2019-08-Ningaloo_stereo-BRUVS",31.05,"Carangidae","Carangoides","caeruleopinnatus",1
"2019-08-Ningaloo_stereo-BRUVS",31.05,"Carangidae","Seriolina","nigrofasciata",2
"2019-08-Ningaloo_stereo-BRUVS",31.05,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",31.05,"Nemipteridae","Nemipterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",31.05,"Serranidae","Epinephelus","areolatus",3
"2019-08-Ningaloo_stereo-BRUVS",31.05,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",31.05,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",31.05,"Triakidae","Hemitriakis","falcata",1
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Carangidae","Carangoides","chrysophrys",3
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Carangidae","Decapterus","spp",2
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Carcharhinidae","Carcharhinus","sp10",1
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Echeneidae","Echeneis","naucrates",1
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Labridae","Bodianus","solatus",1
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Labridae","Choerodon","zamboangae",2
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Lethrinidae","Gymnocranius","grandoculis",3
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Lethrinidae","Lethrinus","miniatus",2
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Lutjanidae","Aphareus","furca",1
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Lutjanidae","Pristipomoides","multidens",2
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Nemipteridae","Parascolopsis","eriomma",1
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Nemipteridae","Parascolopsis","inermis",1
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Priacanthidae","Priacanthus","sp1",2
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Serranidae","Epinephelus","rivulatus",1
"2019-08-Ningaloo_stereo-BRUVS",4.01,"Triakidae","Hemitriakis","falcata",3
"2019-08-Ningaloo_stereo-BRUVS",4.02,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",4.02,"Lethrinidae","Lethrinus","miniatus",4
"2019-08-Ningaloo_stereo-BRUVS",4.02,"Lutjanidae","Pristipomoides","multidens",3
"2019-08-Ningaloo_stereo-BRUVS",4.02,"Orectolobidae","Orectolobus","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",4.02,"Pinguipedidae","Parapercis","sp1",3
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Carangidae","Carangoides","caeruleopinnatus",1
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Lethrinidae","Gymnocranius","grandoculis",2
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Lethrinidae","Lethrinus","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Lutjanidae","Pristipomoides","multidens",6
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Microdesmidae","Ptereleotris","sp1",5
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Muraenidae","Gymnothorax","sp4",1
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Pinguipedidae","Parapercis","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Priacanthidae","Priacanthus","sp10",1
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Serranidae","Epinephelus","rivulatus",1
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Sphyraenidae","Sphyraena","qenie",1
"2019-08-Ningaloo_stereo-BRUVS",4.03,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",4.11,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",4.11,"Lethrinidae","Lethrinus","miniatus",2
"2019-08-Ningaloo_stereo-BRUVS",4.11,"Lutjanidae","Pristipomoides","multidens",5
"2019-08-Ningaloo_stereo-BRUVS",4.11,"Malacanthidae","Hoplolatilus","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",4.11,"Sphyraenidae","Sphyraena","qenie",12
"2019-08-Ningaloo_stereo-BRUVS",4.11,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",4.12,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",4.12,"Carangidae","Seriola","dumerili",3
"2019-08-Ningaloo_stereo-BRUVS",4.12,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",4.12,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",4.12,"Lutjanidae","Pristipomoides","multidens",4
"2019-08-Ningaloo_stereo-BRUVS",4.12,"Triakidae","Hemitriakis","falcata",1
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Balistidae","Abalistes","stellatus",2
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Blenniidae","Unknown","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Carangidae","Carangoides","chrysophrys",2
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Carangidae","Carangoides","gymnostethus",1
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Carangidae","Decapterus","spp",30
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Carangidae","Seriolina","nigrofasciata",1
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Monacanthidae","Aluterus","monoceros",2
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Sparidae","Argyrops","spinifer",3
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Sphyraenidae","Sphyraena","qenie",1
"2019-08-Ningaloo_stereo-BRUVS",5.02,"Tetraodontidae","Lagocephalus","sceleratus",2
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Carangidae","Carangoides","caeruleopinnatus",2
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Carangidae","Carangoides","chrysophrys",2
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Carangidae","Carangoides","gymnostethus",1
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Carangidae","Decapterus","spp",70
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Carangidae","Gnathanodon","speciosus",6
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Carangidae","Unknown","sp1",5
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Sparidae","Argyrops","spinifer",1
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",5.03,"Tetraodontidae","Lagocephalus","sceleratus",2
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Carangidae","Carangoides","equula",1
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Carangidae","Carangoides","gymnostethus",6
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Carangidae","Decapterus","spp",30
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Carcharhinidae","Carcharhinus","limbatus",1
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Nemipteridae","Nemipterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Synodontidae","Saurida","undosquamis",2
"2019-08-Ningaloo_stereo-BRUVS",5.07,"Tetraodontidae","Lagocephalus","sceleratus",4
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Carangidae","Carangoides","gymnostethus",3
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Carangidae","Decapterus","spp",47
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Lutjanidae","Pristipomoides","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Nemipteridae","Nemipterus","spp",2
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",5.08,"Tetraodontidae","Lagocephalus","sceleratus",5
"2019-08-Ningaloo_stereo-BRUVS",5.11,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",5.11,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",5.11,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",5.11,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",5.11,"Carangidae","Decapterus","spp",43
"2019-08-Ningaloo_stereo-BRUVS",5.11,"Sparidae","Argyrops","spinifer",1
"2019-08-Ningaloo_stereo-BRUVS",5.11,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",5.11,"Tetraodontidae","Lagocephalus","sceleratus",2
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Balistidae","Abalistes","filamentosus",3
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Carangidae","Decapterus","spp",16
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Chaetodontidae","Coradion","chrysozonus",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Haemulidae","Diagramma","pictum",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Lutjanidae","Lutjanus","sebae",2
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Nemipteridae","Nemipterus","spp",2
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Pomacanthidae","Chaetodontoplus","personifer",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Pteroidae","Pterois","volitans",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Serranidae","Epinephelus","areolatus",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Sphyrnidae","Sphyrna","mokarran",1
"2019-08-Ningaloo_stereo-BRUVS",5.13,"Synodontidae","Saurida","undosquamis",2
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Cirrhitidae","Cyprinocirrhites","polyactis",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Labridae","Bodianus","solatus",2
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Lethrinidae","Gymnocranius","euanus",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Lethrinidae","Gymnocranius","grandoculis",3
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Lethrinidae","Lethrinus","miniatus",2
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Lutjanidae","Pristipomoides","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Lutjanidae","Pristipomoides","multidens",10
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Microdesmidae","Ptereleotris","sp2",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Nemipteridae","Pentapodus","nagasakiensis",2
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Pomacanthidae","Chaetodontoplus","personifer",1
"2019-08-Ningaloo_stereo-BRUVS",6.01,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Blenniidae","Unknown","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Carangidae","Carangoides","chrysophrys",5
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Carangidae","Decapterus","spp",41
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Lutjanidae","Pristipomoides","multidens",1
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Sparidae","Argyrops","spinifer",1
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",6.02,"Tetraodontidae","Lagocephalus","sceleratus",3
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Balistidae","Xanthichthys","lineopunctatus",1
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Caesionidae","Pterocaesio","digramma",39
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Carangidae","Carangoides","fulvoguttatus",4
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Chaetodontidae","Chaetodon","assarius",2
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Labridae","Bodianus","solatus",3
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Lethrinidae","Lethrinus","miniatus",1
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Lethrinidae","Lethrinus","nebulosus",1
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Lutjanidae","Lutjanus","gibbus",5
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Lutjanidae","Lutjanus","vitta",4
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Mullidae","Parupeneus","chrysopleuron",4
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Mullidae","Parupeneus","spilurus",7
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Nemipteridae","Nemipterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Pomacanthidae","Chaetodontoplus","personifer",1
"2019-08-Ningaloo_stereo-BRUVS",6.03,"Scaridae","Scarus","ghobban",1
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Carangidae","Decapterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Lethrinidae","Lethrinus","miniatus",1
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Lutjanidae","Pristipomoides","multidens",3
"2019-08-Ningaloo_stereo-BRUVS",6.04,"Sparidae","Argyrops","spinifer",4
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Carangidae","Carangoides","caeruleopinnatus",1
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Carangidae","Carangoides","gymnostethus",3
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Lethrinidae","Gymnocranius","euanus",1
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Lethrinidae","Lethrinus","miniatus",2
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Lutjanidae","Pristipomoides","multidens",3
"2019-08-Ningaloo_stereo-BRUVS",6.05,"Pinguipedidae","Parapercis","nebulosa",1
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Carangidae","Carangoides","gymnostethus",3
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Lethrinidae","Gymnocranius","grandoculis",3
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Lutjanidae","Lutjanus","sebae",2
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Lutjanidae","Pristipomoides","multidens",2
"2019-08-Ningaloo_stereo-BRUVS",6.12,"Mullidae","Parupeneus","chrysopleuron",3
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Carangidae","Carangoides","chrysophrys",2
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Carangidae","Carangoides","gymnostethus",3
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Carangidae","Decapterus","spp",2
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Lethrinidae","Gymnocranius","euanus",1
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Lethrinidae","Lethrinus","miniatus",4
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Lutjanidae","Pristipomoides","multidens",3
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Monacanthidae","Paramonacanthus","choirocephalus",1
"2019-08-Ningaloo_stereo-BRUVS",7.01,"Muraenidae","Gymnothorax","undulatus",1
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Carangidae","Carangoides","caeruleopinnatus",2
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Carangidae","Carangoides","chrysophrys",3
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Carangidae","Decapterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Carangidae","Gnathanodon","speciosus",4
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Gobiidae","Amblyeleotris","sp10",3
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Lutjanidae","Pristipomoides","multidens",1
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Pinguipedidae","Parapercis","sp10",1
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",7.02,"Veliferidae","Velifer","hypselopterus",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Carangidae","Carangoides","gymnostethus",5
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Carangidae","Decapterus","spp",28
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Lethrinidae","Gymnocranius","euanus",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Lethrinidae","Gymnocranius","grandoculis",2
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Lethrinidae","Lethrinus","nebulosus",3
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Lutjanidae","Lutjanus","sebae",2
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Lutjanidae","Pristipomoides","typus",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Pinguipedidae","Parapercis","nebulosa",1
"2019-08-Ningaloo_stereo-BRUVS",7.03,"Serranidae","Epinephelus","multinotatus",1
"2019-08-Ningaloo_stereo-BRUVS",7.04,"Carangidae","Carangoides","chrysophrys",4
"2019-08-Ningaloo_stereo-BRUVS",7.04,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",7.04,"Carangidae","Decapterus","spp",2
"2019-08-Ningaloo_stereo-BRUVS",7.04,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",7.04,"Lethrinidae","Gymnocranius","euanus",1
"2019-08-Ningaloo_stereo-BRUVS",7.04,"Lethrinidae","Gymnocranius","grandoculis",4
"2019-08-Ningaloo_stereo-BRUVS",7.04,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2019-08-Ningaloo_stereo-BRUVS",7.04,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Carangidae","Carangoides","chrysophrys",6
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Carangidae","Carangoides","gymnostethus",4
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Carangidae","Decapterus","spp",25
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Carangidae","Gnathanodon","speciosus",1
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Nemipteridae","Nemipterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Tetraodontidae","Canthigaster","rivulata",1
"2019-08-Ningaloo_stereo-BRUVS",7.05,"Tetraodontidae","Lagocephalus","sceleratus",7
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Balistidae","Abalistes","filamentosus",2
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Carangidae","Carangoides","fulvoguttatus",2
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Carangidae","Carangoides","gymnostethus",3
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Carangidae","Decapterus","spp",40
